            Frequency	    DB(V(VO)/V(V1:+))
     704.693068967194	    -1.58140067934896
     711.213513653376	    -1.61315488721733
      717.79429127141	    -1.64568202898616
     724.435960075038	    -1.67900412908673
     731.139083483466	    -1.71314737930154
      737.90423012915	    -1.74813730551093
     744.731973906039	    -1.78399788790241
     751.622894018256	    -1.82075781332349
     758.577575029235	    -1.85844357013119
     765.596606911308	    -1.89708370374241
     772.680585095754	     -1.9367069846578
     779.830110523311	    -1.97734417926257
     787.045789695152	    -2.01902516927622
     794.328234724335	    -2.06178230852324
     801.678063387733	    -2.10564650607719
     809.095899178437	    -2.15065217622343
     816.582371358648	    -2.19683175978599
     824.138115013058	    -2.24422071763116
     831.763771102728	    -2.29285410998679
     839.459986519455	    -2.34276798747344
     847.227414140654	    -2.39399855190385
     855.066712884742	    -2.44658301935116
     862.978547767029	    -2.50055989857881
      870.96358995614	    -2.55596663547802
     879.022516830945	    -2.61284304890397
     887.156012038022	    -2.67122785303184
     895.364765549655	    -2.73116128178238
     903.649473722364	    -2.79268326467855
     912.010839355973	    -2.85583419903166
     920.449571753235	    -2.92065484474728
         928.96638678	    -2.98718589696439
     937.562006925945	    -3.05546796793476
     946.237161365859	    -3.12554183372886
     954.992586021502	    -3.19744882645721
     963.829023624038	    -3.27122831578777
     972.747223777033	    -3.34692148203997
     981.747943020053	    -3.42456755670896
     990.831944892837	    -3.50420558478981
     1000.00000000007	     -3.5858743197101
     1009.25288607676	    -3.66961131798153
     1018.59138805419	    -3.75545379132004
     1028.01629812655	    -3.84343795245556
     1037.52841581809	     -3.9335978252326
     1047.12854805097	    -4.02596727162432
     1056.81750921373	    -4.12057955313866
     1066.59612123033	    -4.21746403696069
     1076.46521362991	    -4.31665089765295
     1086.42562361714	    -4.41816780922529
     1096.47819614326	    -4.52204048893089
     1106.62378397775	    -4.62829245005528
     1116.86324778064	    -4.73694586528049
     1127.19745617559	    -4.84802093960001
     1137.62728582351	    -4.96153506730356
     1148.15362149697	     -5.0775039153708
     1158.77735615521	    -5.19594049658219
     1169.49939101996	    -5.31685553607819
     1180.32063565181	    -5.44025745997501
     1191.24200802746	    -5.56615267654604
      1202.2644346175	    -5.69454377436902
     1213.38885046506	    -5.82543258794913
     1224.61619926514	    -5.95881649991201
      1235.9474334446	    -6.09469245411186
     1247.38351424303	    -6.23305353393497
     1258.92541179426	    -6.37389017977489
     1270.57410520863	    -6.51719111741476
     1282.33058265612	    -6.66294205674905
     1294.19584145008	    -6.81112663070848
     1306.17088813194	    -6.96172725066063
      1318.2567385565	    -7.11472175915016
     1330.45441797819	    -7.27008746889786
     1342.76496113796	    -7.42779979319391
     1355.18941235114	    -7.58783128830753
     1367.72882559595	    -7.75015255984002
     1380.38426460299	    -7.91473364611553
     1393.15680294541	    -8.08154199859202
     1406.04752413002	    -8.25054353205118
      1419.0575216892	    -8.42170275893312
     1432.18789927365	    -8.59498313231303
     1445.43977074603	    -8.77034743480586
     1458.81426027546	    -8.94775543291898
     1472.31250243283	     -9.1271684123202
     1485.93564228712	    -9.30854527638804
     1499.68483550249	    -9.49184445712537
     1513.56124843632	    -9.67702405417706
     1527.56605823819	    -9.86404116097413
     1541.70045294967	    -10.0528527487557
     1555.96563160519	    -10.2434164982092
     1570.36280433367	    -10.4356887913664
     1584.89319246123	    -10.6296248067765
     1599.55802861479	    -10.8251829556603
     1614.35855682661	    -11.0223183222648
     1629.29603263985	    -11.2209887813761
     1644.37172321506	    -11.4211513256562
     1659.58690743769	    -11.6227626588555
     1674.94287602656	    -11.8257807885382
     1690.44093164339	    -12.0301636173524
     1706.08238900325	    -12.2358707873783
     1721.86857498614	     -12.442861526375
     1737.80082874951	     -12.651095792185
     1753.88050184189	    -12.8605329307498
     1770.10895831756	    -13.0711357444316
     1786.48757485219	    -13.2828656830813
     1803.01774085971	    -13.4956852254938
     1819.70085861012	    -13.7095585024863
     1836.53834334849	    -13.9244492138501
     1853.53162341495	      -14.14032312516
     1870.68214036594	    -14.3571460512152
     1887.99134909644	    -14.5748849279966
     1905.46071796339	    -14.7935065790366
     1923.09172891031	    -15.0129807694136
     1940.88587759293	    -15.2332765286384
     1958.84467350614	    -15.4543636098786
     1976.96964011201	    -15.6762138671727
     1995.26231496903	    -15.8987986064151
     2013.72424986254	    -16.1220905790778
     2032.35701093638	    -16.3460636148819
     2051.16217882572	    -16.5706922462301
      2070.1413487912	     -16.795951708869
      2089.2961308542	    -17.0218184159267
     2108.62814993345	    -17.2482682541833
     2128.13904598288	    -17.4752789946026
      2147.8304741307	    -17.7028292703131
     2167.70410481986	    -17.9308977043905
     2187.76162394972	    -18.1594651485745
     2208.00473301907	    -18.3885106361583
     2228.43514927048	    -18.6180166537692
     2249.05460583596	    -18.8479645387696
       2269.864851884	     -19.078336635957
     2290.86765276795	    -19.3091160492308
     2312.06479017578	    -19.5402865070999
     2333.45806228119	     -19.771832599645
      2355.0492838962	    -20.0037389196767
     2376.84028662506	    -20.2359910248093
     2398.83291901968	    -20.4685751421459
     2421.02904673637	    -20.7014780052854
     2443.43055269417	    -20.9346860779314
     2466.03933723454	    -21.1681870912611
     2488.85731828259	    -21.4019697509093
     2511.88643150978	    -21.6360214356543
     2535.12863049811	    -21.8703319368844
     2558.58588690585	    -22.1048902650447
      2582.2601906348	    -22.3396861592578
      2606.1535499991	    -22.5747101063257
     2630.26799189559	     -22.809952657647
     2654.60556197575	    -23.0454045626528
     2679.16832481925	    -23.2810571107188
     2703.95836410906	    -23.5169020846729
     2728.97778280826	    -23.7529319142225
     2754.22870333839	    -23.9891379822671
     2779.71326775951	    -24.2255135023247
     2805.43363795194	    -24.4620509688333
     2831.39199579961	    -24.6987443170876
     2857.59054337518	    -24.9355864172576
     2884.03150312684	    -25.1725710941192
     2910.71711806684	    -25.4096924212757
     2937.64965196177	    -25.6469445772612
     2964.83138952458	    -25.8843223033552
     2992.26463660843	    -26.1218201843281
     3019.95172040226	    -26.3594332173635
     3047.89498962823	    -26.5971556337877
     3076.09681474096	    -26.8349838989929
     3104.55958812861	     -27.072913554525
     3133.28572431584	    -27.3109397455464
     3162.27766016864	    -27.5490582719799
     3191.53785510102	    -27.7872650367711
      3221.0687912837	     -28.025557172819
     3250.87297385461	    -28.2639305238522
     3280.95293113146	    -28.5023812609198
     3311.31121482618	    -28.7409066306415
     3341.95040026142	    -28.9795034801201
     3372.87308658897	    -29.2181680840512
     3404.08189701029	    -29.4568975038275
     3435.57947899903	     -29.695689812906
      3467.3685045256	    -29.9345416470721
     3499.45167028386	    -30.1734508449163
     3531.83169791986	     -30.412414078366
     3564.51133426274	    -30.6514298074089
     3597.49335155772	    -30.8904954675958
     3630.78054770132	    -31.1296092453712
     3664.37574647864	    -31.3687681438809
     3698.28179780297	    -31.6079708280923
     3732.50157795752	    -31.8472153152391
      3767.0379898394	    -32.0864997012988
     3801.89396320593	    -32.3258224735085
     3837.07245492311	    -32.5651816397867
      3872.5764492165	    -32.8045753363156
     3908.40895792435	     -33.044003006794
     3944.57302075312	    -33.2834617373203
     3981.07170553531	     -33.522951191554
     4017.90810848974	    -33.7624697704097
     4055.08535448418	    -34.0020159494741
     4092.60659730045	    -34.2415888869262
     4130.47501990196	    -34.4811864666565
     4168.69383470371	     -34.720808673804
      4207.2662838448	    -34.9604537043348
     4246.19563946349	    -35.2001206146294
     4285.48520397476	    -35.4398088166872
     4325.13831035046	    -35.6795168529766
     4365.15832240203	    -35.9192443163445
     4405.54863506591	    -36.1589890985166
     4446.31267469147	    -36.3987523393472
      4487.4538993317	    -36.6385311476803
     4528.97579903659	    -36.8783262259001
     4570.88189614914	    -37.1181365744184
     4613.17574560419	    -37.3579610130325
     4655.86093522999	    -37.5977985149126
     4698.94108605256	    -37.8376494605715
     4742.41985260285	    -38.0775127377364
     4786.30092322679	    -38.3173881558749
     4830.58802039814	     -38.557274277871
     4875.28490103428	    -38.7971709542593
     4920.39535681493	    -39.0370779267268
     4965.92321450379	    -39.2769941669681
     5011.87233627316	    -39.5169202807206
     5058.24662003158	    -39.7568543947285
      5105.0499997545	    -39.9967967889609
     5152.28644581801	    -40.2367470666607
     5199.95996533561	    -40.4767053802938
     5248.07460249818	    -40.7166697857901
     5296.63443891704	     -40.956641399274
     5345.64359397018	    -41.1966189525049
     5395.10622515175	    -41.4366024863183
     5445.02652842469	    -41.6765919484641
     5495.40873857672	    -41.9165866885618
     5546.25712957959	    -42.1565860457471
     5597.57601495159	    -42.3965906565598
     5649.36974812352	     -42.636599505736
     5701.64272280797	    -42.8766127002285
     5754.39937337207	    -43.1166300765223
     5807.64417521363	    -43.3566511306098
      5861.3816451408	    -43.5966755975675
     5915.61634175526	    -43.8367031533785
      5970.3528658389	    -44.0767338101174
     6025.59586074411	    -44.3167676050685
     6081.35001278772	    -44.5568045227705
     6137.62005164848	     -44.796843260283
     6194.41075076836	    -45.0368852595662
     6251.72692775741	    -45.2769285122271
     6309.57344480249	    -45.5169743505734
     6367.95520907972	    -45.7570221364358
     6426.87717317077	      -45.99707199138
     6486.34433548296	    -46.2371230990417
     6546.36174067333	    -46.4771756447048
     6606.93448007655	    -46.7172298103572
     6668.06769213681	    -46.9572850599465
     6729.76656284378	    -47.1973416447688
     6792.03632617245	    -47.4373997924705
     6854.88226452723	    -47.6774579900502
     6918.30970918998	    -47.9175180155451
     6982.32404077234	    -48.1575783007561
      7046.9306896721	    -48.3976393110547
     7112.13513653393	    -48.6377008381128
     7177.94291271426	    -48.8777630957521
     7244.35960075055	    -49.1178258738691
     7311.39083483483	    -49.3578891199052
     7379.04230129167	    -49.5979520135484
     7447.31973906056	    -49.8380158542912
     7516.22894018273	    -50.0780798430898
     7585.77575029252	    -50.3181441184886
     7655.96606911326	    -50.5582084007559
     7726.80585095772	    -50.7982724409106
     7798.30110523329	    -51.0383369336146
      7870.4578969517	    -51.2784015442868
     7943.28234724354	    -51.5184656724227
     8016.78063387752	     -51.758529643898
     8090.95899178456	    -51.9985934568962
     8165.82371358667	    -52.2386575388364
     8241.38115013078	     -52.478721095062
     8317.63771102747	    -52.7187841805696
     8394.59986519474	    -52.9588476101772
     8472.27414140674	     -53.198910208354
     8550.66712884762	    -53.4389727395052
      8629.7854776705	    -53.6790344755644
     8709.63589956161	    -53.9190967289608
     8790.22516830965	     -54.159157455829
     8871.56012038043	    -54.3992190654019
     8953.64765549676	    -54.6392793367276
     9036.49473722385	    -54.8793390069553
     9120.10839355994	    -55.1193988771331
     9204.49571753256	    -55.3594573702975
     9289.66386780022	    -55.5995167277256
     9375.62006925967	    -55.8395743908691
      9462.3716136588	    -56.0796315841293
     9549.92586021524	    -56.3196889626038
      9638.2902362406	    -56.5597454071261
     9727.47223777055	    -56.7998009036541
     9817.47943020075	    -57.0398562663407
     9908.31944892859	    -57.2799110875232
     10000.0000000009	    -57.5199655663304
     10092.5288607678	    -57.7600191422866
     10185.9138805421	    -58.0000721369075
     10280.1629812657	    -58.2401245464735
     10375.2841581811	    -58.4801766033812
       10471.28548051	    -58.7202279605615
     10568.1750921376	    -58.9602782196604
     10665.9612123036	    -59.2003283193296
     10764.6521362994	    -59.4403783759617
     10864.2562361717	    -59.6804273876801
     10964.7819614329	    -59.9204754251289
     11066.2378397777	    -60.1605229408658
     11168.6324778067	      -60.40057042469
     11271.9745617562	    -60.6406169814547
     11376.2728582354	    -60.8806623922155
     11481.5362149699	     -61.120708084002
     11587.7735615523	    -61.3607526456607
     11694.9939101998	    -61.6007970003813
     11803.2063565184	    -61.8408407683123
     11912.4200802749	    -62.0808834015942
     12022.6443461753	    -62.3209256129265
     12133.8885046509	    -62.5609674236388
     12246.1619926516	    -62.8010089132252
     12359.4743344463	    -63.0410496126347
     12473.8351424306	    -63.2810894782445
     12589.2541179429	    -63.5211288765137
     12705.7410520866	     -63.761168363052
     12823.3058265614	    -64.0012063438918
     12941.9584145011	    -64.2412441942072
     13061.7088813197	    -64.4812814382291
     13182.5673855653	    -64.7213187960657
     13304.5441797822	    -64.9613545046654
     13427.6496113799	    -65.2013906579819
     13551.8941235117	    -65.4414259246697
     13677.2882559598	     -65.681460479449
     13803.8426460302	    -65.9214944763685
     13931.5680294544	    -66.1615278891547
     14060.4752413005	    -66.4015612161969
     14190.5752168923	    -66.6415937381875
     14321.8789927368	    -66.8816258474386
     14454.3977074607	    -67.1216573150385
     14588.1426027549	    -67.3616888672025
     14723.1250243286	    -67.6017193481446
     14859.3564228715	      -67.84174934886
     14996.8483550252	    -68.0817796819644
     15135.6124843635	    -68.3218088084027
     15275.6605823822	    -68.5618376100356
     15417.0045294971	     -68.801865898015
     15559.6563160523	    -69.0418942267461
      15703.628043337	    -69.2819217306672
     15848.9319246127	    -69.5219486354995
     15995.5802861482	    -69.7619751401461
     16143.5855682664	    -70.0020012576516
     16292.9603263988	     -70.242027297387
     16443.7172321509	    -70.4820524874065
     16595.8690743772	     -70.722077392792
      16749.428760266	    -70.9621018719047
     16904.4093164343	    -71.2021263109197
     17060.8238900329	    -71.4421500868539
     17218.6857498618	    -71.6821735342685
     17378.0082874955	    -71.9221964568225
     17538.8050184193	    -72.1622186644145
     17701.0895831759	    -72.4022407257381
     17864.8757485223	    -72.6422630596499
     18030.1774085975	    -72.8822849119742
     18197.0085861016	    -73.1223058171688
     18365.3834334853	    -73.3623265574893
     18535.3162341499	    -73.6023471689615
     18706.8214036599	    -73.8423667662631
     18879.9134909648	    -74.0823873383498
     19054.6071796344	    -74.3224066675539
     19230.9172891035	    -74.5624257038345
     19408.8587759297	    -74.8024444355314
     19588.4467350618	    -75.0424627716434
     19769.6964011206	    -75.2824809437631
     19952.6231496908	    -75.5224988709155
     20137.2424986259	    -75.7625165221932
     20323.5701093642	    -76.0025338823679
     20511.6217882577	    -76.2425507240686
     20701.4134879125	     -76.482567842104
     20892.9613085425	    -76.7225842878166
      21086.281499335	    -76.9626005150491
     21281.3904598292	    -77.2026162755452
     21478.3047413075	    -77.4426318895319
     21677.0410481991	    -77.6826473705007
     21877.6162394977	    -77.9226622887346
     22080.0473301912	    -78.1626771908145
     22284.3514927053	    -78.4026919322657
     22490.5460583601	    -78.6427062458119
     22698.6485188405	    -78.8827196670876
       22908.67652768	    -79.1227340434703
     23120.6479017583	    -79.3627471971803
     23334.5806228124	    -79.6027608555548
     23550.4928389625	    -79.8427741542875
     23768.4028662512	    -80.0827871962849
     23988.3291901973	    -80.3227994688656
     24210.2904673642	    -80.5628117910717
     24434.3055269422	    -80.8028241170221
     24660.3933723459	    -81.0428364515377
     24888.5731828264	     -81.282848085845
     25118.8643150984	    -81.5228598004224
     25351.2863049817	    -81.7628708062686
     25585.8588690591	    -82.0028822352619
     25822.6019063486	    -82.2428933204892
     26061.5354999916	     -82.482904348233
     26302.6799189565	    -82.7229146136347
     26546.0556197581	    -82.9629249422489
     26791.6832481931	    -83.2029356075343
     27039.5836410912	    -83.4429453549035
     27289.7778280832	    -83.6829556525068
     27542.2870333845	    -83.9229653971253
     27797.1326775957	    -84.1629744841997
       28054.33637952	    -84.4029846373187
     28313.9199579967	    -84.6429935079274
     28575.9054337524	    -84.8830027928611
      28840.315031269	    -85.1230113885022
     29107.1711806691	    -85.3630204721675
     29376.4965196183	    -85.6030288704033
     29648.3138952465	    -85.8430375155722
      29922.646366085	    -86.0830455420162
     30199.5172040233	    -86.3230540697579
      30478.949896283	    -86.5630620495997
     30760.9681474103	    -86.8030696533534
     31045.5958812868	      -87.04307720428
     31332.8572431591	    -87.2830850268874
     31622.7766016871	    -87.5230927033886
     31915.3785510109	    -87.7631000746629
     32210.6879128377	    -88.0031071116284
     32508.7297385468	    -88.2431138137704
     32809.5293113153	    -88.4831207108653
     33113.1121482626	    -88.7231281320859
     33419.5040026149	    -88.9631345974162
     33728.7308658904	    -89.2031415129883
     34040.8189701037	     -89.443147452631
     34355.7947899911	    -89.6831537763648
     34673.6850452568	     -89.923160114018
     34994.5167028394	    -90.1631664329955
     35318.3169791994	    -90.4031720941558
     35645.1133426282	    -90.6431781925043
      35974.933515578	     -90.883184143151
      36307.805477014	    -91.1231900047806
     36643.7574647872	    -91.3631954969189
     36982.8179780306	    -91.6032007745861
      37325.015779576	    -91.8432063237608
     37670.3798983949	    -92.0832118721713
     38018.9396320602	    -92.3232166435778
      38370.724549232	    -92.5632218144432
     38725.7644921659	    -92.8032268099818
     39084.0895792444	    -93.0432317154013
     39445.7302075321	    -93.2832366599681
      39810.717055354	     -93.523241667188
     40179.0810848983	     -93.763245879632
     40550.8535448427	    -94.0032504524024
     40926.0659730055	    -94.2432554461221
     41304.7501990206	    -94.4832595131698
      41686.938347038	    -94.7232643704638
     42072.6628384489	    -94.9632680168353
     42461.9563946359	      -95.20327278525
     42854.8520397486	    -95.4432768369286
     43251.3831035055	     -95.683280338202
     43651.5832240213	    -95.9232848154159
     44055.4863506601	    -96.1632883236351
     44463.1267469157	     -96.403292313064
     44874.5389933181	    -96.6432959695686
      45289.757990367	    -96.8833001453428
     45708.8189614924	    -97.1233038303333
     46131.7574560429	    -97.3633074613697
     46558.6093523009	    -97.6033101088117
     46989.4108605266	    -97.8433140661041
     47424.1985260296	     -98.083317057079
      47863.009232269	    -98.3233207958406
     48305.8802039825	    -98.5633239317526
     48752.8490103439	    -98.8033269539241
     49203.9535681505	    -99.0433300526315
      49659.232145039	    -99.2833335074685
     50118.7233627327	    -99.5233363558948
     50582.4662003169	    -99.7633391396217
     51050.4999975462	    -100.003342084827
     51522.8644581813	    -100.243344897005
     51999.5996533573	    -100.483347879809
      52480.746024983	    -100.723350507349
     52966.3443891716	    -100.963353254941
      53456.435939703	    -101.203356166337
     53951.0622515187	    -101.443358629834
     54450.2652842481	     -101.68336143739
     54954.0873857685	    -101.923363692784
     55462.5712957972	    -102.163366463023
     55975.7601495172	    -102.403368755608
     56493.6974812365	    -102.643371350159
     57016.4272280811	    -102.883373385298
     57543.9937337221	    -103.123375599051
     58076.4417521377	    -103.363377612017
     58613.8164514094	    -103.603380494982
      59156.163417554	    -103.843381903649
     59703.5286583903	    -104.083384544504
     60255.9586074425	    -104.323386359697
     60813.5001278786	    -104.563388770045
     61376.2005164863	    -104.803390442271
     61944.1075076851	    -105.043392387056
     62517.2692775756	    -105.283394666527
     63095.7344480264	    -105.523396707247
     63679.5520907987	    -105.763398277655
     64268.7717317092	    -106.003400036074
     64863.4433548311	     -106.24340220137
     65463.6174067348	    -106.483403675923
      66069.344800767	     -106.72340582124
     66680.6769213697	    -106.963407026631
     67297.6656284394	    -107.203408651716
     67920.3632617261	    -107.443410836984
     68548.8226452739	    -107.683412178448
     69183.0970919015	    -107.923414076947
      69823.240407725	    -108.163415335256
     70469.3068967227	    -108.403416621183
      71121.351365341	    -108.643418024292
     71779.4291271443	    -108.883419702792
     72443.5960075072	    -109.123421741071
       73113.90834835	    -109.363423059584
     73790.4230129185	    -109.603423969922
     74473.1973906074	    -109.843425242008
     75162.2894018291	    -110.083427015747
      75857.757502927	     -110.32342803212
     76559.6606911344	    -110.563429554729
      77268.058509579	    -110.803430653527
     77983.0110523348	    -111.043432241909
     78704.5789695189	    -111.283433142561
     79432.8234724372	    -111.523434398902
     80167.8063387771	    -111.763435773935
     80909.5899178475	    -112.003436676044
     81658.2371358686	    -112.243437896749
     82413.8115013097	    -112.483439004319
     83176.3771102766	    -112.723440065297
     83945.9986519494	    -112.963441571271
     84722.7414140694	    -113.203442178533
     85506.6712884782	    -113.443443498974
      86297.854776707	    -113.683444266052
     87096.3589956181	    -113.923445264081
     87902.2516830986	    -114.163446249591
     88715.6012038063	     -114.40344731121
     89536.4765549697	    -114.643448766402
     90364.9473722406	    -114.883449293055
     91201.0839356015	    -115.123450052464
     92044.9571753278	    -115.363451193516
     92896.6386780044	     -115.60345250433
     93756.2006925989	    -115.843453210555
     94623.7161365903	     -116.08345376303
     95499.2586021547	    -116.323454831461
     96382.9023624083	     -116.56345558544
     97274.7223777078	    -116.803456065174
     98174.7943020099	    -117.043457158282
     99083.1944892883	    -117.283457683202
     100000.000000012	    -117.523458691069


